transcriptid	foldchange.1	foldchange.2	DEstatus.1	DEstatus.2
NR_033530.1	1	1	FALSE	FALSE
NM_001159750.1	1	1	FALSE	FALSE
NM_011541.4	1	1	FALSE	FALSE
NM_001159751.1	1	1	FALSE	FALSE
NM_001204371.1	1	3	FALSE	TRUE
NM_011011.2	1	1	FALSE	FALSE
NM_001318735.1	1	1	FALSE	FALSE
NM_010342.1	1	1	FALSE	FALSE
NM_009826.4	1	1	FALSE	FALSE
NM_001195732.1	1	1	FALSE	FALSE
NM_183028.3	1	1	FALSE	FALSE
NM_021511.2	2	1	TRUE	FALSE
NM_178399.4	1	1	FALSE	FALSE
NM_173443.3	1	1	FALSE	FALSE
NR_040462.1	4	1	TRUE	FALSE
NR_004410.1	1	1	FALSE	FALSE
NM_177722.3	1	2	FALSE	TRUE
NR_024067.2	1	1	FALSE	FALSE
NM_001037759.1	1	1	FALSE	FALSE
NM_001277101.1	1	1	FALSE	FALSE
NR_110971.1	1	1	FALSE	FALSE
NM_013715.2	1	1	FALSE	FALSE
NR_102282.1	1	1	FALSE	FALSE
NM_145692.2	1	1	FALSE	FALSE
NR_105759.1	1	1	FALSE	FALSE
NR_045297.1	1	1	FALSE	FALSE
NM_001081209.2	1	1	FALSE	FALSE
NM_028173.5	1	1	FALSE	FALSE
NM_001011873.2	1	1	FALSE	FALSE
NR_004447.1	1	1	FALSE	FALSE
NM_010827.2	1	1	FALSE	FALSE
NM_177781.5	5	1	TRUE	FALSE
NM_001348288.1	2	1	TRUE	FALSE
NM_001286628.1	1	3	FALSE	TRUE
NM_009352.3	1	1	FALSE	FALSE
NM_011291.5	1	1	FALSE	FALSE
NM_001243238.2	1	1	FALSE	FALSE
NM_001305227.1	1	1	FALSE	FALSE
NM_001271016.1	1	1	FALSE	FALSE
NM_025773.3	1	6	FALSE	TRUE
NM_001271017.1	1	1	FALSE	FALSE
NR_073122.1	1	1	FALSE	FALSE
NM_001159711.1	1	1	FALSE	FALSE
NM_027415.2	1	1	FALSE	FALSE
NM_016923.2	1	1	FALSE	FALSE
NM_026392.1	1	5	FALSE	TRUE
NR_037998.1	1	1	FALSE	FALSE
NM_010267.3	1	1	FALSE	FALSE
NM_053191.2	1	1	FALSE	FALSE
NM_031402.2	1	1	FALSE	FALSE
NM_001347048.1	1	1	FALSE	FALSE
NM_001347047.1	1	1	FALSE	FALSE
NM_030033.1	1	1	FALSE	FALSE
NM_183124.3	1	1	FALSE	FALSE
NM_001040027.2	1	1	FALSE	FALSE
NM_001039123.1	5	1	TRUE	FALSE
NM_009334.3	1	1	FALSE	FALSE
NM_001286340.1	1	1	FALSE	FALSE
NM_001025305.2	1	1	FALSE	FALSE
NR_045734.1	1	1	FALSE	FALSE
NR_131249.1	1	1	FALSE	FALSE
NR_029902.1	1	1	FALSE	FALSE
NR_029593.1	1	1	FALSE	FALSE
NM_010552.3	1	1	FALSE	FALSE
NM_008563.2	1	1	FALSE	FALSE
NM_145856.2	3	1	TRUE	FALSE
NM_028829.3	2	1	TRUE	FALSE
NR_040492.1	1	1	FALSE	FALSE
NM_177409.3	1	3	FALSE	TRUE
NM_001290679.1	1	1	FALSE	FALSE
NM_029398.3	1	1	FALSE	FALSE
NM_010356.4	1	1	FALSE	FALSE
NM_001288617.1	1	1	FALSE	FALSE
NM_183322.2	1	1	FALSE	FALSE
NM_001077353.2	2	1	TRUE	FALSE
NR_002858.1	1	1	FALSE	FALSE
NM_001033904.1	1	1	FALSE	FALSE
NM_001113187.1	1	1	FALSE	FALSE
NM_025746.2	1	1	FALSE	FALSE
NR_029533.1	1	1	FALSE	FALSE
NR_029717.1	1	1	FALSE	FALSE
NM_001081079.1	1	1	FALSE	FALSE
NM_172124.2	1	1	FALSE	FALSE
NM_026503.3	1	2	FALSE	TRUE
NM_026604.4	1	1	FALSE	FALSE
NM_026719.2	1	3	FALSE	TRUE
NM_001310483.1	1	1	FALSE	FALSE
NM_001204913.1	1	1	FALSE	FALSE
NM_001033764.3	2	1	TRUE	FALSE
NM_001013750.1	1	1	FALSE	FALSE
NR_105760.1	1	1	FALSE	FALSE
NM_001081080.1	1	1	FALSE	FALSE
NM_011200.2	1	1	FALSE	FALSE
NR_002688.1	1	1	FALSE	FALSE
NM_029062.2	1	1	FALSE	FALSE
NR_015347.1	1	1	FALSE	FALSE
NM_001164286.1	1	1	FALSE	FALSE
NM_001199956.1	1	1	FALSE	FALSE
NR_033199.1	1	1	FALSE	FALSE
NM_145392.2	1	1	FALSE	FALSE
NM_008999.4	1	1	FALSE	FALSE
NM_001159729.1	1	1	FALSE	FALSE
NM_001290699.1	1	1	FALSE	FALSE
NM_133817.3	1	1	FALSE	FALSE
NM_001290700.1	5	1	TRUE	FALSE
NM_001161816.1	1	1	FALSE	FALSE
NM_001310484.1	1	5	FALSE	TRUE
NM_177235.3	2	1	TRUE	FALSE
NR_105861.1	1	1	FALSE	FALSE
NM_010081.2	1	1	FALSE	FALSE
NM_178601.3	1	2	FALSE	TRUE
NR_039562.1	1	1	FALSE	FALSE
NM_027159.2	1	2	FALSE	TRUE
NM_009356.2	1	1	FALSE	FALSE
NM_007685.2	1	1	FALSE	FALSE
NM_213727.2	2	1	TRUE	FALSE
NM_009355.2	4	3	TRUE	TRUE
NR_033627.1	1	1	FALSE	FALSE
NM_001160235.1	1	1	FALSE	FALSE
NM_174997.2	1	1	FALSE	FALSE
NM_183019.2	1	1	FALSE	FALSE
NM_001160236.1	1	1	FALSE	FALSE
NR_105862.1	4	1	TRUE	FALSE
NM_015818.2	1	1	FALSE	FALSE
NM_153408.2	1	1	FALSE	FALSE
NM_001290727.1	1	1	FALSE	FALSE
NM_001290726.1	1	1	FALSE	FALSE
NM_001172206.1	1	1	FALSE	FALSE
NM_001172205.1	1	1	FALSE	FALSE
NR_105863.1	1	1	FALSE	FALSE
NM_001277076.1	1	1	FALSE	FALSE
NM_172652.3	1	1	FALSE	FALSE
NR_033310.1	1	1	FALSE	FALSE
NM_001310513.1	1	1	FALSE	FALSE
NM_145996.4	1	1	FALSE	FALSE
NM_001304329.1	1	1	FALSE	FALSE
NM_053186.3	1	1	FALSE	FALSE
NM_033570.2	1	1	FALSE	FALSE
NM_001126047.3	3	1	TRUE	FALSE
NM_001304330.1	1	1	FALSE	FALSE
NM_153502.4	1	1	FALSE	FALSE
NM_001310521.1	1	1	FALSE	FALSE
NM_001310533.1	1	1	FALSE	FALSE
NM_026241.4	1	1	FALSE	FALSE
NR_132321.1	1	1	FALSE	FALSE
NM_001331209.1	1	1	FALSE	FALSE
NM_001039551.2	1	1	FALSE	FALSE
NM_201365.2	1	1	FALSE	FALSE
NM_009942.2	1	1	FALSE	FALSE
NM_001289766.1	1	1	FALSE	FALSE
NM_001289612.1	1	1	FALSE	FALSE
NM_009539.3	1	1	FALSE	FALSE
NM_001289765.1	1	1	FALSE	FALSE
NR_040290.1	1	1	FALSE	FALSE
NM_198006.4	1	1	FALSE	FALSE
NM_026123.3	3	1	TRUE	FALSE
NM_001290799.1	1	1	FALSE	FALSE
NM_001290798.1	1	1	FALSE	FALSE
NM_172971.3	1	1	FALSE	FALSE
NM_001290720.1	1	1	FALSE	FALSE
NR_110976.1	1	1	FALSE	FALSE
NM_207228.3	1	1	FALSE	FALSE
NM_001290721.1	1	1	FALSE	FALSE
NM_001037918.3	1	1	FALSE	FALSE
NM_027098.2	1	1	FALSE	FALSE
NM_001033427.3	1	1	FALSE	FALSE
NM_027111.3	1	1	FALSE	FALSE
NM_172054.4	1	2	FALSE	TRUE
NM_019570.3	1	1	FALSE	FALSE
NM_145142.2	1	1	FALSE	FALSE
NM_026850.4	1	1	FALSE	FALSE
NM_001311788.1	1	1	FALSE	FALSE
NM_001011684.2	1	1	FALSE	FALSE
NR_105767.1	1	1	FALSE	FALSE
NM_001252219.1	1	1	FALSE	FALSE
NM_001252218.1	1	1	FALSE	FALSE
NM_053257.3	1	1	FALSE	FALSE
NR_028555.2	1	1	FALSE	FALSE
NM_028043.2	1	1	FALSE	FALSE
NM_001033135.3	1	1	FALSE	FALSE
NM_170597.4	1	1	FALSE	FALSE
NM_001177348.1	1	1	FALSE	FALSE
NR_037980.1	1	1	FALSE	FALSE
NM_133193.3	1	1	FALSE	FALSE
NM_001123382.1	1	1	FALSE	FALSE
NM_001161843.1	1	3	FALSE	TRUE
NM_001161842.1	1	1	FALSE	FALSE
NM_008365.2	1	1	FALSE	FALSE
NM_001294171.1	1	1	FALSE	FALSE
NM_010743.3	1	1	FALSE	FALSE
NM_001025602.3	3	1	TRUE	FALSE
NM_010553.4	1	1	FALSE	FALSE
NM_177084.3	1	1	FALSE	FALSE
NM_001081198.1	1	2	FALSE	TRUE
NM_172499.2	1	2	FALSE	TRUE
NR_040475.1	1	3	FALSE	TRUE
NR_027891.1	1	1	FALSE	FALSE
NM_008900.2	1	1	FALSE	FALSE
NR_110495.1	1	1	FALSE	FALSE
NR_027826.1	1	2	FALSE	TRUE
NR_130904.1	1	1	FALSE	FALSE
NM_001013025.2	1	1	FALSE	FALSE
NM_133818.1	1	5	FALSE	TRUE
NM_001289533.1	1	1	FALSE	FALSE
NM_010212.4	1	1	FALSE	FALSE
NM_024283.3	3	1	TRUE	FALSE
NM_009418.3	1	1	FALSE	FALSE
NM_001310540.1	1	1	FALSE	FALSE
NM_001013799.1	1	1	FALSE	FALSE
NM_023645.3	1	1	FALSE	FALSE
NM_029368.1	1	1	FALSE	FALSE
NM_144558.4	1	1	FALSE	FALSE
NM_207281.3	1	2	FALSE	TRUE
NR_040602.1	1	1	FALSE	FALSE
NM_009930.2	1	1	FALSE	FALSE
NM_028599.2	1	2	FALSE	TRUE
NM_016917.2	1	3	FALSE	TRUE
NR_037691.1	1	2	FALSE	TRUE
NR_037690.1	2	1	TRUE	FALSE
NM_172653.2	2	1	TRUE	FALSE
NR_105768.1	1	1	FALSE	FALSE
NM_138741.1	1	1	FALSE	FALSE
NM_001310549.1	1	1	FALSE	FALSE
NM_028696.3	3	1	TRUE	FALSE
NM_001310548.1	1	1	FALSE	FALSE
NM_009283.4	1	1	FALSE	FALSE
NM_001205314.1	1	1	FALSE	FALSE
NM_001205313.1	1	1	FALSE	FALSE
NM_001113383.1	1	1	FALSE	FALSE
NM_008667.3	1	1	FALSE	FALSE
NM_001142647.1	1	1	FALSE	FALSE
NR_024590.1	1	1	FALSE	FALSE
NM_008384.2	1	1	FALSE	FALSE
NM_144953.2	1	1	FALSE	FALSE
NM_146108.2	2	1	TRUE	FALSE
NM_010834.3	1	1	FALSE	FALSE
NM_027070.1	1	1	FALSE	FALSE
NM_001285839.1	1	1	FALSE	FALSE
NM_145517.4	1	1	FALSE	FALSE
NR_104361.1	1	3	FALSE	TRUE
NR_104360.1	1	1	FALSE	FALSE
NR_106149.1	1	1	FALSE	FALSE
NM_133810.3	1	1	FALSE	FALSE
NM_001033194.3	1	1	FALSE	FALSE
NM_031179.2	1	1	FALSE	FALSE
NM_025283.3	1	1	FALSE	FALSE
NM_008303.4	1	1	FALSE	FALSE
NM_010477.4	1	1	FALSE	FALSE
NM_001310585.1	1	1	FALSE	FALSE
NM_001039710.1	1	1	FALSE	FALSE
NM_026424.3	1	1	FALSE	FALSE
NM_175439.3	1	1	FALSE	FALSE
NR_126076.1	1	1	FALSE	FALSE
NR_126075.1	1	1	FALSE	FALSE
NM_027661.2	1	1	FALSE	FALSE
NR_024325.1	2	1	TRUE	FALSE
NR_024326.1	1	1	FALSE	FALSE
NR_037990.1	1	1	FALSE	FALSE
NM_028546.1	1	1	FALSE	FALSE
NR_037999.1	1	1	FALSE	FALSE
NM_001302964.1	1	1	FALSE	FALSE
NM_001302963.1	1	1	FALSE	FALSE
NM_001302962.1	1	1	FALSE	FALSE
NM_001037742.2	1	1	FALSE	FALSE
NM_001177867.1	1	1	FALSE	FALSE
NM_199007.2	1	1	FALSE	FALSE
NM_001159865.1	1	1	FALSE	FALSE
NM_001159864.1	1	1	FALSE	FALSE
NR_027630.1	1	1	FALSE	FALSE
NM_023631.2	1	1	FALSE	FALSE
NM_025824.3	1	1	FALSE	FALSE
NM_027351.3	1	1	FALSE	FALSE
NM_001042634.2	5	1	TRUE	FALSE
NM_001285827.1	1	1	FALSE	FALSE
NM_001285826.1	1	1	FALSE	FALSE
NR_027853.1	1	1	FALSE	FALSE
NM_027374.3	1	1	FALSE	FALSE
NR_027854.1	1	1	FALSE	FALSE
NM_172513.3	1	2	FALSE	TRUE
NM_008765.3	1	1	FALSE	FALSE
NM_001271526.1	1	1	FALSE	FALSE
NM_001310599.1	1	4	FALSE	TRUE
NM_001310598.1	1	1	FALSE	FALSE
NM_001025378.2	1	1	FALSE	FALSE
NR_045007.1	1	1	FALSE	FALSE
NM_175370.5	1	1	FALSE	FALSE
NM_001347056.1	1	1	FALSE	FALSE
NM_001277926.1	1	1	FALSE	FALSE
NM_001080126.1	1	1	FALSE	FALSE
NM_009812.2	1	1	FALSE	FALSE
NM_001293805.1	3	1	TRUE	FALSE
NM_172406.3	1	1	FALSE	FALSE
NM_175200.4	1	1	FALSE	FALSE
NM_001164682.1	1	1	FALSE	FALSE
NM_001159948.2	1	1	FALSE	FALSE
NM_028717.6	2	1	TRUE	FALSE
NM_145143.3	2	1	TRUE	FALSE
NM_146109.3	1	1	FALSE	FALSE
NM_001033373.2	1	1	FALSE	FALSE
NM_008057.3	1	1	FALSE	FALSE
NM_001013771.2	1	1	FALSE	FALSE
NM_009460.2	1	1	FALSE	FALSE
NM_018868.2	1	1	FALSE	FALSE
NR_028554.1	1	1	FALSE	FALSE
NR_028521.1	1	1	FALSE	FALSE
NM_001037725.3	1	1	FALSE	FALSE
NM_139150.5	1	1	FALSE	FALSE
NM_001199061.1	1	1	FALSE	FALSE
NM_001199060.1	1	1	FALSE	FALSE
NM_021312.5	4	3	TRUE	TRUE
NM_001285463.1	1	1	FALSE	FALSE
NM_001285473.1	2	1	TRUE	FALSE
NR_104344.1	1	1	FALSE	FALSE
NM_030013.3	1	1	FALSE	FALSE
NM_001313721.1	1	1	FALSE	FALSE
NM_007642.4	1	4	FALSE	TRUE
NM_009843.4	1	1	FALSE	FALSE
NM_001281976.1	1	1	FALSE	FALSE
NM_017480.2	1	1	FALSE	FALSE
NR_040483.1	1	1	FALSE	FALSE
NR_040601.1	1	1	FALSE	FALSE
NM_001114609.1	1	1	FALSE	FALSE
NM_001081436.2	1	1	FALSE	FALSE
NR_045915.1	1	3	FALSE	TRUE
NR_045914.1	1	1	FALSE	FALSE
NR_028558.1	1	1	FALSE	FALSE
NM_018796.3	1	1	FALSE	FALSE
NM_146250.2	1	1	FALSE	FALSE
NM_001081658.1	1	4	FALSE	TRUE
NM_001256158.1	1	1	FALSE	FALSE
NM_172422.3	1	1	FALSE	FALSE
NR_035484.1	1	1	FALSE	FALSE
NR_027824.1	1	1	FALSE	FALSE
NR_105864.1	1	3	FALSE	TRUE
NM_025964.3	1	1	FALSE	FALSE
NM_133828.2	1	3	FALSE	TRUE
NM_001037726.1	1	1	FALSE	FALSE
NM_009952.2	1	1	FALSE	FALSE
NM_001097644.1	1	1	FALSE	FALSE
NM_001042659.1	1	1	FALSE	FALSE
NM_022721.3	1	1	FALSE	FALSE
NR_038009.1	1	1	FALSE	FALSE
NM_007777.3	1	1	FALSE	FALSE
NM_007776.2	1	1	FALSE	FALSE
NM_007774.3	1	1	FALSE	FALSE
NM_144761.2	1	1	FALSE	FALSE
NM_001285882.1	1	2	FALSE	TRUE
NM_001285881.1	1	1	FALSE	FALSE
NM_175293.4	1	1	FALSE	FALSE
NM_007775.2	1	1	FALSE	FALSE
NM_001082573.2	1	1	FALSE	FALSE
NM_027582.4	1	1	FALSE	FALSE
NM_001310617.1	1	1	FALSE	FALSE
NM_010497.3	1	1	FALSE	FALSE
NM_001111320.1	4	1	TRUE	FALSE
NM_139270.2	1	1	FALSE	FALSE
NM_027010.2	1	1	FALSE	FALSE
NM_177645.4	3	1	TRUE	FALSE
NM_001122738.1	1	1	FALSE	FALSE
NM_001113387.1	1	1	FALSE	FALSE
NM_021285.3	1	1	FALSE	FALSE
NM_021295.3	1	3	FALSE	TRUE
NM_001190985.1	1	1	FALSE	FALSE
NM_001190984.1	1	1	FALSE	FALSE
NM_001080809.2	3	1	TRUE	FALSE
NM_001276412.1	1	1	FALSE	FALSE
NM_001276409.1	1	1	FALSE	FALSE
NM_001276411.1	1	1	FALSE	FALSE
NM_001276413.1	1	2	FALSE	TRUE
NM_001276408.1	1	1	FALSE	FALSE
NM_001276410.1	1	1	FALSE	FALSE
NR_040308.1	1	1	FALSE	FALSE
NM_010233.2	1	1	FALSE	FALSE
NR_027659.1	1	2	FALSE	TRUE
NR_027658.1	1	4	FALSE	TRUE
NR_040454.1	1	1	FALSE	FALSE
NM_001005423.2	1	1	FALSE	FALSE
NM_023523.5	1	1	FALSE	FALSE
NM_175564.4	1	1	FALSE	FALSE
NM_009084.4	1	1	FALSE	FALSE
NM_176980.4	1	1	FALSE	FALSE
NM_001347063.1	1	2	FALSE	TRUE
NM_010518.2	1	1	FALSE	FALSE
NM_008342.3	1	1	FALSE	FALSE
NM_001310659.1	1	1	FALSE	FALSE
NR_038002.1	1	1	FALSE	FALSE
NR_038001.1	1	1	FALSE	FALSE
NM_009407.2	1	2	FALSE	TRUE
NR_105769.1	1	1	FALSE	FALSE
NM_009909.3	1	1	FALSE	FALSE
NM_001170641.1	1	1	FALSE	FALSE
NM_001034060.3	1	1	FALSE	FALSE
NM_029711.1	1	2	FALSE	TRUE
NM_174985.1	6	1	TRUE	FALSE
NM_027154.5	1	2	FALSE	TRUE
NM_178241.4	1	1	FALSE	FALSE
NM_001190444.1	1	1	FALSE	FALSE
NM_025580.2	4	4	TRUE	TRUE
NM_146110.3	1	4	FALSE	TRUE
NR_035449.1	1	1	FALSE	FALSE
NM_009509.2	1	1	FALSE	FALSE
NM_013612.2	2	1	TRUE	FALSE
NM_019999.2	3	1	TRUE	FALSE
NM_153088.2	1	1	FALSE	FALSE
NR_029743.1	1	1	FALSE	FALSE
NM_001033345.2	1	1	FALSE	FALSE
NM_148937.2	1	1	FALSE	FALSE
NM_021383.5	1	1	FALSE	FALSE
NM_001081456.1	1	1	FALSE	FALSE
NM_025784.5	1	1	FALSE	FALSE
NM_175031.3	1	1	FALSE	FALSE
NM_021313.3	1	1	FALSE	FALSE
NM_001305230.1	1	1	FALSE	FALSE
NM_001305652.1	1	1	FALSE	FALSE
NM_001014974.1	1	1	FALSE	FALSE
NM_153744.3	1	1	FALSE	FALSE
NM_009526.3	1	1	FALSE	FALSE
NM_024264.5	1	1	FALSE	FALSE
NM_009518.2	1	1	FALSE	FALSE
NR_029876.1	1	1	FALSE	FALSE
NM_001313683.1	2	1	TRUE	FALSE
NM_153111.2	1	1	FALSE	FALSE
NM_021541.3	4	1	TRUE	FALSE
NM_001039495.1	1	1	FALSE	FALSE
NM_010544.3	1	1	FALSE	FALSE
NM_009872.3	1	1	FALSE	FALSE
NM_011494.5	1	1	FALSE	FALSE
NM_023732.3	1	1	FALSE	FALSE
NM_001277992.1	6	1	TRUE	FALSE
NM_009447.4	1	1	FALSE	FALSE
NR_102731.1	1	1	FALSE	FALSE
NM_026187.5	1	1	FALSE	FALSE
NM_029010.1	1	1	FALSE	FALSE
NM_001159906.1	1	1	FALSE	FALSE
NM_001159905.1	1	1	FALSE	FALSE
NM_026846.3	1	1	FALSE	FALSE
NM_001288612.1	1	1	FALSE	FALSE
NM_170755.2	1	1	FALSE	FALSE
NM_001267620.1	1	1	FALSE	FALSE
NR_051999.1	1	1	FALSE	FALSE
NR_051998.1	1	1	FALSE	FALSE
NM_194333.3	1	1	FALSE	FALSE
NM_026977.2	1	1	FALSE	FALSE
NR_109938.1	1	1	FALSE	FALSE
NM_001243091.1	1	1	FALSE	FALSE
NM_001243090.1	1	1	FALSE	FALSE
NM_001288613.1	1	1	FALSE	FALSE
NM_001305232.1	1	1	FALSE	FALSE
NM_001305231.1	1	1	FALSE	FALSE
NM_001313724.1	1	3	FALSE	TRUE
NM_001313723.1	1	1	FALSE	FALSE
NM_001003917.4	1	1	FALSE	FALSE
NM_008985.2	1	1	FALSE	FALSE
NM_016878.4	1	1	FALSE	FALSE
NM_001159883.1	3	1	TRUE	FALSE
NR_138251.1	2	1	TRUE	FALSE
NM_001159884.1	1	1	FALSE	FALSE
NM_009049.2	3	1	TRUE	FALSE
NM_020266.2	1	3	FALSE	TRUE
NM_001110831.1	1	1	FALSE	FALSE
NM_001159885.1	1	1	FALSE	FALSE
NM_178055.4	1	1	FALSE	FALSE
NM_133708.3	1	1	FALSE	FALSE
NM_001173477.1	1	3	FALSE	TRUE
NM_001085371.1	1	1	FALSE	FALSE
NM_001085370.1	1	1	FALSE	FALSE
NM_183022.3	1	1	FALSE	FALSE
NM_007463.4	1	1	FALSE	FALSE
NR_037976.1	1	1	FALSE	FALSE
NM_177056.4	1	1	FALSE	FALSE
NM_001001566.3	1	2	FALSE	TRUE
NM_001001565.2	1	1	FALSE	FALSE
NM_009208.3	1	1	FALSE	FALSE
NM_027886.3	2	1	TRUE	FALSE
NM_010564.5	1	1	FALSE	FALSE
NM_001329843.1	1	1	FALSE	FALSE
NR_105761.1	1	1	FALSE	FALSE
NR_038013.1	1	1	FALSE	FALSE
NR_038012.1	1	1	FALSE	FALSE
NR_105770.1	1	1	FALSE	FALSE
NM_011811.4	1	1	FALSE	FALSE
NR_102757.1	1	1	FALSE	FALSE
NM_001278075.1	1	1	FALSE	FALSE
NR_102758.1	1	2	FALSE	TRUE
NM_001033606.2	1	1	FALSE	FALSE
NM_001136226.1	1	1	FALSE	FALSE
NM_001136222.1	1	1	FALSE	FALSE
NM_028817.3	1	1	FALSE	FALSE
NM_001001981.3	1	1	FALSE	FALSE
NM_021342.1	2	4	TRUE	TRUE
NM_009129.2	2	3	TRUE	TRUE
NM_001310680.1	1	1	FALSE	FALSE
NM_183027.2	1	1	FALSE	FALSE
NM_001081210.1	1	1	FALSE	FALSE
NM_027057.3	1	1	FALSE	FALSE
NM_001111279.1	1	1	FALSE	FALSE
NM_173425.3	1	1	FALSE	FALSE
NM_016716.5	1	1	FALSE	FALSE
NM_001313728.1	1	1	FALSE	FALSE
NR_040460.1	1	1	FALSE	FALSE
NR_105762.1	1	1	FALSE	FALSE
NM_010570.4	1	1	FALSE	FALSE
NM_029409.3	1	1	FALSE	FALSE
NM_001310699.1	1	1	FALSE	FALSE
NM_025453.3	1	1	FALSE	FALSE
NM_001310695.1	1	1	FALSE	FALSE
NM_001310697.1	1	2	FALSE	TRUE
NM_001310713.1	1	1	FALSE	FALSE
NM_010472.3	1	1	FALSE	FALSE
NM_001347077.1	1	1	FALSE	FALSE
NM_030556.2	1	1	FALSE	FALSE
NM_027778.2	4	1	TRUE	FALSE
NM_016960.2	1	1	FALSE	FALSE
NM_027725.3	1	1	FALSE	FALSE
NM_001159738.1	1	1	FALSE	FALSE
NR_027636.1	1	1	FALSE	FALSE
NR_105771.1	1	1	FALSE	FALSE
NR_039588.1	1	1	FALSE	FALSE
NM_025386.3	1	1	FALSE	FALSE
NM_213615.2	1	1	FALSE	FALSE
NM_175219.3	1	1	FALSE	FALSE
NM_001081746.1	1	1	FALSE	FALSE
NM_001037909.3	3	1	TRUE	FALSE
NM_001013817.2	1	1	FALSE	FALSE
NM_013673.4	4	1	TRUE	FALSE
NM_001313714.1	1	1	FALSE	FALSE
NM_001313713.1	1	1	FALSE	FALSE
NM_001313712.1	1	1	FALSE	FALSE
NM_133781.4	1	2	FALSE	TRUE
NR_106172.1	1	1	FALSE	FALSE
NR_108086.1	1	1	FALSE	FALSE
NM_022417.3	1	3	FALSE	TRUE
NR_037692.1	1	3	FALSE	TRUE
NM_001033290.2	1	1	FALSE	FALSE
NM_001122732.1	7	1	TRUE	FALSE
NM_001144992.1	2	1	TRUE	FALSE
NM_027300.3	1	1	FALSE	FALSE
NM_028647.4	1	3	FALSE	TRUE
NM_008311.2	1	1	FALSE	FALSE
NM_001144993.1	1	1	FALSE	FALSE
NM_027029.2	1	1	FALSE	FALSE
NR_106184.1	1	1	FALSE	FALSE
NM_010880.3	1	1	FALSE	FALSE
NR_028478.1	1	1	FALSE	FALSE
NM_145222.2	1	1	FALSE	FALSE
NR_002851.1	1	1	FALSE	FALSE
NR_015507.2	1	1	FALSE	FALSE
NM_010341.1	1	1	FALSE	FALSE
NM_027966.1	1	1	FALSE	FALSE
NM_001319227.1	1	1	FALSE	FALSE
NM_172974.2	1	3	FALSE	TRUE
NM_008801.2	1	1	FALSE	FALSE
NM_008972.2	1	1	FALSE	FALSE
NM_010933.5	1	1	FALSE	FALSE
NM_007432.2	1	1	FALSE	FALSE
NM_021306.3	1	1	FALSE	FALSE
NM_001277925.1	1	1	FALSE	FALSE
NM_007433.3	1	1	FALSE	FALSE
NM_001081082.2	1	1	FALSE	FALSE
NM_009604.3	1	1	FALSE	FALSE
NM_021600.3	1	1	FALSE	FALSE
NM_023314.3	1	4	FALSE	TRUE
NM_001039170.1	1	1	FALSE	FALSE
NM_027084.2	3	1	TRUE	FALSE
NM_001347083.1	1	1	FALSE	FALSE
NM_001039169.1	1	1	FALSE	FALSE
NM_001110227.2	1	1	FALSE	FALSE
NM_028473.1	1	1	FALSE	FALSE
NM_019867.2	1	1	FALSE	FALSE
NM_015750.3	1	1	FALSE	FALSE
NM_001160165.1	1	1	FALSE	FALSE
NM_001160164.1	1	1	FALSE	FALSE
NM_001160163.1	1	1	FALSE	FALSE
NM_001205392.1	1	1	FALSE	FALSE
NR_028519.2	1	1	FALSE	FALSE
NM_029846.4	1	1	FALSE	FALSE
NM_001205391.1	1	2	FALSE	TRUE
NM_177646.3	1	4	FALSE	TRUE
NR_136921.1	1	1	FALSE	FALSE
NM_008299.3	1	1	FALSE	FALSE
NR_040291.1	1	1	FALSE	FALSE
NM_172505.4	1	1	FALSE	FALSE
NM_198652.2	1	1	FALSE	FALSE
NM_001281466.1	1	1	FALSE	FALSE
NM_201645.2	1	1	FALSE	FALSE
NM_029269.3	4	1	TRUE	FALSE
NM_008132.2	1	1	FALSE	FALSE
NR_037971.1	4	1	TRUE	FALSE
NM_177305.4	1	1	FALSE	FALSE
NR_040493.1	1	1	FALSE	FALSE
NR_040471.1	1	1	FALSE	FALSE
NR_015540.1	1	1	FALSE	FALSE
NM_139152.1	1	1	FALSE	FALSE
NM_010262.3	3	1	TRUE	FALSE
NM_007722.4	1	1	FALSE	FALSE
NM_001271607.1	1	5	FALSE	TRUE
NM_133805.3	1	4	FALSE	TRUE
NM_001101647.1	1	1	FALSE	FALSE
NM_053015.3	1	1	FALSE	FALSE
NM_001168392.1	1	1	FALSE	FALSE
NM_016894.3	1	1	FALSE	FALSE
NM_178401.3	1	1	FALSE	FALSE
NM_001033408.4	1	1	FALSE	FALSE
NM_016717.3	1	1	FALSE	FALSE
NM_026454.3	1	1	FALSE	FALSE
NM_001033292.3	1	1	FALSE	FALSE
NM_011066.3	1	1	FALSE	FALSE
NM_019479.3	1	2	FALSE	TRUE
NM_023343.2	1	1	FALSE	FALSE
NM_173395.2	3	1	TRUE	FALSE
NR_026924.1	1	1	FALSE	FALSE
NM_028718.2	1	3	FALSE	TRUE
NM_001039126.2	1	1	FALSE	FALSE
NM_023046.4	1	1	FALSE	FALSE
NM_007855.3	2	1	TRUE	FALSE
NM_147038.1	1	1	FALSE	FALSE
NM_001011525.1	1	1	FALSE	FALSE
NM_147039.2	1	1	FALSE	FALSE
NM_024197.1	1	1	FALSE	FALSE
NR_105865.1	1	1	FALSE	FALSE
NM_147037.2	1	1	FALSE	FALSE
NM_146277.1	1	1	FALSE	FALSE
NM_146490.1	1	1	FALSE	FALSE
NR_028108.1	2	1	TRUE	FALSE
